Level,Vocabulary,Word class
4,해,명사
4,해결책,명사
4,해내다,동사
4,해당,명사
4,해롭다,형용사
4,해방,명사
4,해석,명사
4,해설,명사
4,해소,명사
4,해안,명사
4,해치다,동사
4,핵심,명사
4,햇살,명사
4,행사,명사
4,행위,명사
4,행정,명사
4,행하다,동사
4,향,명사
4,향기,명사
4,향상,명사
4,허가,명사
4,허용,명사
4,허허,부사
4,헌,관형사
4,험하다,형용사
4,헤매다,동사
4,헤아리다,동사
4,헤엄치다,동사
4,현대인,명사
4,현대적,관형사
4,현대적,명사
4,현상,명사
4,현실,명사
4,현실적,관형사
4,현실적,명사
4,현장,명사
4,협력,명사
4,협조,명사
4,형,접사
4,형님,명사
4,형성,명사
4,형식,명사
4,형편,명사
4,혜택,명사
4,호감,명사
4,호기심,명사
4,호주머니,명사
4,호흡,명사
4,혼내다,동사
4,홀수,명사
4,홍보,명사
4,홍수,명사
4,화,접사
4,화장지,명사
4,화제,명사
4,화창하다,형용사
4,확,부사
4,확대,명사
4,확보,명사
4,확산,명사
4,확신,명사
4,확실하다,형용사
4,확실히,부사
4,확장,명사
4,환경,명사
4,환상,명사
4,활기,명사
4,활동적,관형사
4,활동적,명사
4,활발히,부사
4,활용,명사
4,회담,명사
4,회복,명사
4,회화,명사
4,효과적,관형사
4,효과적,명사
4,효도,명사
4,효율적,관형사
4,효율적,명사
4,효자,명사
4,후보,명사
4,후회스럽다,형용사
4,훈련,명사
4,훔치다,동사
4,휴양지,명사
4,흉내,명사
4,흐름,명사
4,흑백,명사
4,흔들리다,동사
4,흔적,명사
4,흔하다,형용사
4,흔히,부사
4,흘러나오다,동사
4,흘러내리다,동사
4,흙,명사
4,흡수,명사
4,흥미,명사
4,흥미롭다,형용사
4,흥분,명사
4,흩어지다,동사
4,힘껏,부사
4,힘쓰다,동사
4,힘없이,부사
4,힘차다,형용사
5,가,명사
5,가,접사
5,가곡,명사
5,가공,명사
5,가구,명사
5,가급적,부사
5,가급적,명사
5,가느다랗다,형용사
5,가닥,명사
5,가로수,명사
5,가리다,동사
5,가면,명사
5,가문,명사
5,가부장적,관형사
5,가부장적,명사
5,가사,명사
5,가속화,명사
5,가시,명사
5,가시다,동사
5,가야금,명사
5,가옥,명사
5,가요계,명사
5,가장자리,명사
5,가중,명사
5,가지런히,부사
5,가창력,명사
5,가축,명사
5,가해자,명사
5,각광,명사
5,각지,명사
5,간간이,부사
5,간결하다,형용사
5,간소하다,형용사
5,간절히,부사
5,간접,명사
5,간직,명사
5,갈다,동사
5,갈대,명사
5,감격,명사
5,감기다,동사
5,감미롭다,형용사
5,감사,명사
5,감상,명사
5,감상적,관형사
5,감상적,명사
5,감성,명사
5,감성적,관형사
5,감성적,명사
5,감염,명사
5,감정적,관형사
5,감정적,명사
5,감탄,명사
5,감탄사,명사
5,갑,명사
5,갑갑하다,형용사
5,값지다,형용사
5,강국,명사
5,강당,명사
5,강대국,명사
5,강도,명사
5,강력,명사
5,강력히,부사
5,강렬하다,형용사
5,강산,명사
5,강연,명사
5,강우량,명사
5,강자,명사
5,강좌,명사
5,강풍,명사
5,강화,명사
5,갖은,관형사
5,개강,명사
5,개개인,명사
5,개국,의존명사
5,개막식,명사
5,개방적,관형사
5,개방적,명사
5,개봉,명사
5,개설,명사
5,개수,명사
5,개업,명사
5,개요,명사
5,개인주의,명사
5,개장,명사
5,개조,명사
5,개척,명사
5,개통,명사
5,객석,명사
5,객실,명사
5,거느리다,동사
5,거닐다,동사
5,거리,의존명사
5,거만,명사
5,거부,명사
5,거세다,형용사
5,거액,명사
5,거인,명사
5,거주,명사
5,거주자,명사
5,걱정거리,명사
5,건,의존명사
5,건,명사
5,건국,명사
5,건기,명사
5,건망증,명사
5,건설업,명사
5,건수,명사
5,건의,명사
5,건축가,명사
5,건축물,명사
5,걷어차다,동사
5,걸음걸이,명사
5,검,명사
5,검진,명사
5,겁내다,동사
5,겉보기,명사
5,겨드랑이,명사
5,겨를,의존명사
5,격,의존명사
5,격,명사
5,격렬하다,형용사
5,격식,명사
5,결말,명사
5,결별,명사
5,결승전,명사
5,결실,명사
5,결재,명사
5,결정적,관형사
5,결정적,명사
5,겸,의존명사
5,겸하다,동사
5,겹,명사
5,경,접사
5,경과,명사
5,경비,명사
5,경솔하다,형용사
5,경영자,명사
5,경영학,명사
5,경위,명사
5,경쟁률,명사
5,경쟁적,관형사
5,경쟁적,명사
5,경제학,명사
5,경조사,명사
5,경주,명사
5,경찰청,명사
5,경쾌하다,형용사
5,경품,명사
5,경험담,명사
5,경호,명사
5,계,명사
5,계,접사
5,계급,명사
5,계발,명사
5,계열,명사
5,계획적,관형사
5,계획적,명사
5,고,명사
5,고,관형사
5,고,접사
5,고가품,명사
5,고개,명사
5,고교생,명사
5,고구려,명사
5,고기압,명사
5,고단하다,형용사
5,고도,명사
5,고려,명사
5,고르다,형용사
5,고리,명사
5,고발,명사
5,고상하다,형용사
5,고생스럽다,형용사
5,고소,명사
5,고아,명사
5,고아원,명사
5,고온,명사
5,고원,명사
5,고이다,동사
5,고작,부사
5,고작,명사
5,고졸,명사
5,고지서,명사
5,고체,명사
5,고학력,명사
5,고혈압,명사
5,곡물,명사
5,곡선,명사
5,곤충,명사
5,골동품,명사
5,골치,명사
5,곱슬머리,명사
5,공,명사
5,공감대,명사
5,공경,명사
5,공고,명사
5,공고문,명사
5,공공시설,명사
5,공교육,명사
5,공군,명사
5,공룡,명사
5,공문,명사
5,공사장,명사
5,공상,명사
5,공식적,관형사
5,공식적,명사
5,공예,명사
5,공유,명사
5,공익,명사
5,공중,명사
5,공중,명사
5,공통적,관형사
5,공통적,명사
5,공평하다,형용사
5,공포감,명사
5,공학,명사
5,과,접사
5,과,명사
5,과감하다,형용사
5,과대평가,명사
5,과도하다,형용사
5,과반수,명사
5,과보호,명사
5,과소평가,명사
5,과언,명사
5,과음,명사
5,과정,명사
5,과하다,형용사
5,관,접사
5,관공서,명사
5,관대하다,형용사
5,관련짓다,동사
5,관습,명사
5,관용,명사
5,관용어,명사
5,관중,명사
5,관청,명사
5,관하다,동사
5,관형사,명사
5,광장,명사
5,괴물,명사
5,교과,명사
5,교도소,명사
5,교무실,명사
5,교원,명사
5,교육부,명사
5,교육열,명사
5,교육적,관형사
5,교육적,명사
5,교제,명사
5,교직,명사
5,교훈적,관형사
5,교훈적,명사
5,구간,명사
5,구겨지다,동사
5,구경꾼,명사
5,구급차,명사
5,구내식당,명사
5,구독,명사
5,구두,명사
5,구두쇠,명사
5,구르다,동사
5,구매자,명사
5,구박,명사
5,구비,명사
5,구사,명사
5,구상,명사
5,구석구석,명사
5,구성원,명사
5,구애,명사
5,구인,명사
5,구직,명사
5,구직난,명사
5,구직자,명사
5,구청,명사
5,국,접사
5,국,접사
5,국도,명사
5,국방부,명사
5,국세청,명사
5,국악,명사
5,국익,명사
5,국토,명사
5,군,대명사
5,군,의존명사
5,군,명사
5,군데군데,부사
5,군데군데,명사
5,굳히다,동사
5,굴뚝,명사
5,굴러가다,동사
5,궁,명사
5,궁궐,명사
5,궁금증,명사
5,궁중,명사
5,권위적,관형사
5,권위적,명사
5,귓속말,명사
5,그때그때,부사
5,그때그때,명사
5,그래야,부사
5,그리,부사
5,그리다,동사
5,그리하여,부사
5,그물,명사
5,극,접사
5,극단적,관형사
5,극단적,명사
5,극심하다,형용사
5,근검절약,명사
5,근로,명사
5,근사하다,형용사
5,근원,명사
5,근황,명사
5,글쓴이,명사
5,금,명사
5,금기,명사
5,금리,명사
5,금메달,명사
5,금세,부사
5,금속,명사
5,금전,명사
5,급,명사
5,급격하다,형용사
5,급상승,명사
5,급속도,명사
5,급식,명사
5,급여,명사
5,기,명사
5,기,명사
5,기,명사
5,기,접사
5,기관,명사
5,기구,명사
5,기내,명사
5,기대감,명사
5,기름기,명사
5,기름지다,형용사
5,기린,명사
5,기막히다,형용사
5,기말,명사
5,기발하다,형용사
5,기부금,명사
5,기상,명사
5,기상청,명사
5,기성세대,명사
5,기세,명사
5,기압,명사
5,기와집,명사
5,기원,명사
5,기원전,명사
5,기원후,명사
5,기일,명사
5,기점,명사
5,기증,명사
5,기체,명사
5,기하다,동사
5,기한,명사
5,기행문,명사
5,기호,명사
5,기호,명사
5,긴장감,명사
5,김장,명사
5,깃털,명사
5,까딱,부사
5,까치,명사
5,깜짝하다,동사
5,깡충깡충,부사
5,꺼지다,동사
5,꺾이다,동사
5,껍데기,명사
5,께,접사
5,꼬다,동사
5,꼬르륵,부사
5,꼬마,명사
5,꼬박,부사
5,꼬박꼬박,부사
5,꼭꼭,부사
5,꼴,접사
5,꼴,명사
5,꼴찌,명사
5,꼼짝없이,부사
5,꽁꽁,부사
5,꽃샘추위,명사
5,꾸벅꾸벅,부사
5,꾸짖다,동사
5,꾼,접사
5,꿰매다,동사
5,끄집어내다,동사
5,끈기,명사
5,끊이다,동사
5,끌어내다,동사
5,끌어들이다,동사
5,끌어올리다,동사
5,끔찍하다,형용사
5,끝맺다,동사
5,끝장,명사
5,끼니,명사
5,끼리,접사
5,나날이,부사
5,나돌다,동사
5,나들이,명사
5,나열,명사
5,나침반,명사
5,낙,명사
5,낙관,명사
5,낙관적,관형사
5,낙관적,명사
5,낙방,명사
5,낙서,명사
5,낙심,명사
5,낙원,명사
5,낙제,명사
5,낙천적,관형사
5,낙천적,명사
5,낚다,동사
5,낚시터,명사
5,난,접사
5,난,명사
5,난간,명사
5,난치병,명사
5,날로,부사
5,날아들다,동사
5,날아오르다,동사
5,남극,명사
5,남녀노소,명사
5,남다르다,형용사
5,남몰래,부사
5,남색,명사
5,남아,명사
5,남짓,의존명사
5,남한,명사
5,남향,명사
5,납부,명사
5,납작하다,형용사
5,납치,명사
5,낭독,명사
5,낭만,명사
5,낭만적,관형사
5,낭만적,명사
5,낯,명사
5,낯익다,형용사
5,낱말,명사
5,내기,명사
5,내딛다,동사
5,내리치다,동사
5,내면,명사
5,내뱉다,동사
5,내보이다,동사
5,내복,명사
5,내비게이션,명사
5,내비치다,동사
5,내쉬다,동사
5,내역,명사
5,내오다,동사
5,내용물,명사
5,내지르다,동사
5,냉기,명사
5,냉대,명사
5,너무하다,형용사
5,너무하다,동사
5,너비,명사
5,넉,관형사
5,널뛰기,명사
5,네,접사
5,네모나다,형용사
5,네트워크,명사
5,녀,접사
5,년생,의존명사
5,노년,명사
5,노동력,명사
5,노숙자,명사
5,노예,명사
5,노을,명사
5,노처녀,명사
5,노총각,명사
5,노출,명사
5,노화,명사
5,노후,명사
5,논,명사
5,논문,명사
5,논밭,명사
5,논술,명사
5,놈,명사
5,놈,의존명사
5,농가,명사
5,농경,명사
5,농도,명사
5,농수산물,명사
5,농악,명사
5,농작물,명사
5,농장,명사
5,농축산물,명사
5,놓아주다,동사
5,누다,동사
5,누렇다,형용사
5,누리다,동사
5,누전,명사
5,눈높이,명사
5,눈발,명사
5,눈사태,명사
5,눈살,명사
5,눈짓,명사
5,눈치채다,동사
5,눌리다,동사
5,뉘우치다,동사
5,늑대,명사
5,늘어지다,동사
5,능동적,관형사
5,능동적,명사
5,능률,명사
5,능숙하다,형용사
5,다,접사
5,다급하다,형용사
5,다다르다,동사
5,다다익선,명사
5,다름없이,부사
5,다발,명사
5,다방면,명사
5,다스리다,동사
5,다시다,동사
5,다양성,명사
5,다양화,명사
5,다이빙,명사
5,다이아몬드,명사
5,다큐멘터리,명사
5,닥치다,동사
5,단,접사
5,단,부사
5,단군,명사
5,단기간,명사
5,단락,명사
5,단말기,명사
5,단백질,명사
5,단일,명사
5,단절,명사
5,단정,명사
5,단조롭다,형용사
5,단축,명사
5,단합,명사
5,달다,동사
5,달리하다,동사
5,당구,명사
5,당국,명사
5,당뇨병,명사
5,당면,명사
5,당부,명사
5,당선,명사
5,대,명사
5,대,의존명사
5,대,명사
5,대가족,명사
5,대견하다,형용사
5,대결,명사
5,대꾸,명사
5,대나무,명사
5,대담,명사
5,대대로,부사
5,대등,명사
5,대략적,관형사
5,대략적,명사
5,대륙,명사
5,대리점,명사
5,대머리,명사
5,대명사,명사
5,대보름,명사
5,대본,명사
5,대상,명사
5,대안,명사
5,대여,명사
5,대우,명사
5,대인,명사
5,대입,명사
5,대장,명사
5,대조적,관형사
5,대조적,명사
5,대졸,명사
5,대중적,관형사
5,대중적,명사
5,대중화,명사
5,대체,부사
5,대체,명사
5,대추,명사
5,대피,명사
5,대형차,명사
5,댓글,명사
5,더듬거리다,동사
5,더없이,부사
5,덜하다,형용사
5,덧나다,동사
5,데모,명사
5,도,명사
5,도깨비,명사
5,도끼,명사
5,도달,명사
5,도둑맞다,동사
5,도매,명사
5,도박,명사
5,도보,명사
5,도시화,명사
5,도우미,명사
5,도표,명사
5,도피,명사
5,독립적,관형사
5,독립적,명사
5,독방,명사
5,독신,명사
5,독창적,관형사
5,독창적,명사
5,돋보이다,동사
5,돋우다,동사
5,돌이키다,동사
5,동,의존명사
5,동감,명사
5,동거,명사
5,동굴,명사
5,동동,부사
5,동문,명사
5,동반,명사
5,동사,명사
5,동상,명사
5,동서양,명사
5,동식물,명사
5,동원,명사
5,동지,명사
5,동행,명사
5,동향,명사
5,동화,명사
5,되돌아보다,동사
5,되묻다,동사
5,두근거리다,동사
5,두꺼비,명사
5,두들기다,동사
5,두텁다,형용사
5,둔하다,형용사
5,뒤덮다,동사
5,뒤엎다,동사
5,뒤집어쓰다,동사
5,뒤집히다,동사
5,뒤처지다,동사
5,뒤척이다,동사
5,뒤풀이,명사
5,뒤흔들다,동사
5,뒷걸음,명사
5,뒷받침,명사
5,들,명사
5,들락거리다,동사
5,들어앉다,동사
5,들여오다,동사
5,들이대다,동사
5,들이밀다,동사
5,들통,명사
5,들판,명사
5,듬뿍,부사
5,등교,명사
5,등반,명사
5,등장인물,명사
5,디디다,동사
5,따갑다,형용사
5,따돌림,명사
5,따라잡다,동사
5,따위,의존명사
5,딱,부사
5,딸리다,동사
5,때다,동사
5,때우다,동사
5,떠내려가다,동사
5,떠돌다,동사
5,떠들썩하다,형용사
5,떠들썩하다,동사
5,떠맡다,동사
5,떡,부사
5,떫다,형용사
5,떳떳하다,형용사
5,또래,명사
5,또렷하다,형용사
5,똑,부사
5,똑똑,부사
5,뚜렷이,부사
5,뚝,부사
5,뚝뚝,부사
5,뛰어오다,동사
5,뛰쳐나가다,동사
5,뛰쳐나오다,동사
5,뜨다,동사
5,뜯어보다,동사
5,뜸하다,형용사
5,띄우다,동사
5,라일락,명사
5,라켓,명사
5,란,명사
5,레슬링,명사
5,레저,명사
5,로,접사
5,론,접사
5,류,접사
5,리더십,명사
5,리포터,명사
5,마감,명사
5,마비,명사
5,마일리지,명사
5,마저,부사
5,마케팅,명사
5,막,의존명사
5,막,명사
5,막막하다,형용사
5,만병,명사
5,만족도,명사
5,맏이,명사
5,말끝,명사
5,말재주,명사
5,맞대다,동사
5,맞들다,동사
5,맞히다,동사
5,매,관형사
5,매끄럽다,형용사
5,매다,동사
5,매력적,관형사
5,매력적,명사
5,매매,명사
5,매사,부사
5,매사,명사
5,매섭다,형용사
5,매연,명사
5,매입,명사
5,매출,명사
5,매콤하다,형용사
5,맨손,명사
5,맹세,명사
5,머리기사,명사
5,머지않다,형용사
5,먹음직스럽다,형용사
5,멍청하다,형용사
5,멍하니,부사
5,멍하다,형용사
5,메다,동사
5,메마르다,형용사
5,멜로,명사
5,면,명사
5,면,명사
5,면도기,명사
5,면세점,명사
5,면접시험,명사
5,면제,명사
5,멸망,명사
5,멸종,명사
5,명랑,명사
5,명백히,부사
5,명사,명사
5,명상,명사
5,명성,명사
5,명소,명사
5,명심,명사
5,명품,명사
5,명확히,부사
5,모국어,명사
5,모금,의존명사
5,모발,명사
5,모방,명사
5,모범생,명사
5,모음,명사
5,모조리,부사
5,모친,명사
5,모형,명사
5,목격,명사
5,목격자,명사
5,목돈,명사
5,목장,명사
5,목재,명사
5,목적어,명사
5,몰두하다,동사
5,몰아붙이다,동사
5,몰이,명사
5,묘,명사
5,무,의존명사
5,무,명사
5,무난하다,형용사
5,무너뜨리다,동사
5,무뚝뚝하다,형용사
5,무분별,명사
5,무상,명사
5,무선,명사
5,무소식,명사
5,무술,명사
5,무시무시하다,형용사
5,무식,명사
5,무심코,부사
5,무응답,명사
5,무인,명사
5,무인도,명사
5,무효,명사
5,묵다,동사
5,문구,명사
5,문단,명사
5,문어,명사
5,문항,명사
5,문형,명사
5,문화생활,명사
5,문화유산,명사
5,물량,명사
5,물려받다,동사
5,물려주다,동사
5,물리,명사
5,물리치다,동사
5,물방울,명사
5,물품,명사
5,뭉클하다,형용사
5,미,명사
5,미녀,명사
5,미모,명사
5,미생물,명사
5,미아,명사
5,미역,명사
5,미용,명사
5,미적,관형사
5,미적,명사
5,민감하다,형용사
5,민박,명사
5,민속,명사
5,민요,명사
5,믿음직스럽다,형용사
5,밀려오다,동사
5,바깥일,명사
5,바라다보다,동사
5,바이러스,명사
5,바자회,명사
5,박람회,명사
5,반듯하다,형용사
5,반박,명사
5,반반,명사
5,반쪽,명사
5,반하다,동사
5,반항,명사
5,반환점,명사
5,받치다,동사
5,발,접사
5,발라드,명사
5,발명가,명사
5,발명품,명사
5,발신자,명사
5,발언,명사
5,발전,명사
5,발전소,명사
5,발짝,의존명사
5,발표자,명사
5,발효,명사
5,발효,명사
5,발휘,명사
5,밤낮없이,부사
5,방망이,명사
5,방송인,명사
5,방수,명사
5,방영,명사
5,방울,명사
5,방음,명사
5,방청객,명사
5,방황,명사
5,밭,명사
5,배기가스,명사
5,배열,명사
5,배출,명사
5,백과사전,명사
5,백성,명사
5,백제,명사
5,버럭,부사
5,버릇없다,형용사
5,벅차다,형용사
5,번번이,부사
5,번지다,동사
5,벌겋다,형용사
5,범죄자,명사
5,법,접사
5,법규,명사
5,법대,명사
5,법무부,명사
5,벚꽃,명사
5,베끼다,동사
5,베다,동사
5,베다,동사
5,베스트셀러,명사
5,벼락,명사
5,벽돌,명사
5,변기,명사
5,변신,명사
5,변함없다,형용사
5,변함없이,부사
5,별것,명사
5,별나다,형용사
5,병명,명사
5,병아리,명사
5,보건소,명사
5,보글보글,부사
5,보상,명사
5,보상금,명사
5,보수,명사
5,보수,명사
5,보수적,관형사
5,보수적,명사
5,보약,명사
5,보육,명사
5,보일러,명사
5,보자기,명사
5,보증,명사
5,보증금,명사
5,보편적,관형사
5,보편적,명사
5,보편화,명사
5,보험료,명사
5,복구,명사
5,복권,명사
5,복원,명사
5,복지,명사
5,복학,명사
5,복합,명사
5,본,관형사
5,본격적,관형사
5,본격적,명사
5,본국,명사
5,본뜨다,동사
5,본론,명사
5,본명,명사
5,본문,명사
5,본받다,동사
5,본사,명사
5,본선,명사
5,본질적,관형사
5,본질적,명사
5,봉사자,명사
5,부,접사
5,부,접사
5,부과,명사
5,부담감,명사
5,부도덕,명사
5,부릅뜨다,동사
5,부사,명사
5,부시다,형용사
5,부여,명사
5,부유층,명사
5,부유하다,형용사
5,부인,명사
5,부쩍,부사
5,부채,명사
5,부치다,동사
5,부풀다,동사
5,부하,명사
5,북,명사
5,북극,명사
5,북한,명사
5,북향,명사
5,분,접사
5,분,명사
5,분리수거,명사
5,분주하다,형용사
5,불가사의,명사
5,불경기,명사
5,불과하다,형용사
5,불길,명사
5,불길하다,형용사
5,불꽃놀이,명사
5,불량,명사
5,불량품,명사
5,불러내다,동사
5,불러들이다,동사
5,불리다,동사
5,불면증,명사
5,불상,명사
5,불성실,명사
5,불신,명사
5,불안감,명사
5,불어나다,동사
5,불우,명사
5,불의,명사
5,불치병,명사
5,불쾌지수,명사
5,불투명,명사
5,불행히,부사
5,붉은색,명사
5,붉히다,동사
5,붓,명사
5,붕괴,명사
5,붕대,명사
5,브랜드,명사
5,브레이크,명사
5,블로그,명사
5,비관,명사
5,비관적,관형사
5,비관적,명사
5,비둘기,명사
5,비뚤어지다,동사
5,비례,명사
5,비료,명사
5,비리,명사
5,비상금,명사
5,비상약,명사
5,비서,명사
5,비유적,관형사
5,비유적,명사
5,비좁다,형용사
5,비평,명사
5,빈도,명사
5,빈둥거리다,동사
5,빈번하다,형용사
5,빈소,명사
5,빈칸,명사
5,빌다,동사
5,빗나가다,동사
5,빙수,명사
5,빙하,명사
5,빛내다,동사
5,빠듯하다,형용사
5,빼내다,동사
5,뺏기다,동사
5,뻔하다,형용사
5,뻘뻘,부사
5,뽐내다,동사
5,뾰족하다,형용사
5,뿌듯하다,형용사
5,뿔,명사
5,사고,명사
5,사교,명사
5,사교육,명사
5,사교육비,명사
5,사극,명사
5,사납다,형용사
5,사무적,관형사
5,사무적,명사
5,사물놀이,명사
5,사복,명사
5,사상,명사
5,사슴,명사
5,사실상,부사
5,사실상,명사
5,사업체,명사
5,사원,명사
5,사원,명사
5,사유,명사
5,사은품,명사
5,사자성어,명사
5,사지,명사
5,사치,명사
5,사형,명사
5,사회,명사
5,삭막하다,형용사
5,산,접사
5,산골,명사
5,산더미,명사
5,산사태,명사
5,산성비,명사
5,산소,명사
5,산소,명사
5,산업화,명사
5,살금살금,부사
5,살며시,부사
5,삼가다,동사
5,삼삼오오,명사
5,상,접사
5,상갓집,명사
5,상견례,명사
5,상냥하다,형용사
5,상당수,명사
5,상류층,명사
5,상반신,명사
5,상부상조,명사
5,상실,명사
5,상업적,관형사
5,상업적,명사
5,상여금,명사
5,상영관,명사
5,상의,명사
5,상차림,명사
5,상표,명사
5,상품권,명사
5,상향,명사
5,새까맣다,형용사
5,새댁,명사
5,새싹,명사
5,새콤하다,형용사
5,새파랗다,형용사
5,새하얗다,형용사
5,색상,명사
5,샘,명사
5,샘물,명사
5,생,명사
5,생,접사
5,생동감,명사
5,생명력,명사
5,생명체,명사
5,생물,명사
5,생산량,명사
5,생수,명사
5,생애,명사
5,생전,부사
5,생전,명사
5,생태계,명사
5,생활화,명사
5,서글프다,형용사
5,서론,명사
5,서리다,동사
5,서먹하다,형용사
5,서면,명사
5,서민,명사
5,서비스업,명사
5,서성이다,동사
5,서술,명사
5,서술어,명사
5,서양식,명사
5,서예,명사
5,서재,명사
5,서향,명사
5,석,접사
5,석,관형사
5,석사,명사
5,석탄,명사
5,선,명사
5,선두,명사
5,선명하다,형용사
5,선박,명사
5,선반,명사
5,선발,명사
5,선보이다,동사
5,선불,명사
5,선언,명사
5,선의,명사
5,선입견,명사
5,선착순,명사
5,선천적,관형사
5,선천적,명사
5,선하다,형용사
5,선행,명사
5,선호도,명사
5,선후배,명사
5,설,명사
5,설계,명사
5,설득력,명사
5,설명문,명사
5,설사,부사
5,설치다,동사
5,섬기다,동사
5,섬세하다,형용사
5,섭취,명사
5,성,명사
5,성경,명사
5,성금,명사
5,성급하다,형용사
5,성냥,명사
5,성년,명사
5,성능,명사
5,성대하다,형용사
5,성묘,명사
5,성분,명사
5,성수기,명사
5,성실성,명사
5,성실히,부사
5,성의,명사
5,성인,명사
5,성인병,명사
5,성적,관형사
5,성적,명사
5,성직자,명사
5,성취,명사
5,성향,명사
5,성형,명사
5,성형외과,명사
5,세계관,명사
5,세균,명사
5,세다,동사
5,세면도구,명사
5,세부,명사
5,세제,명사
5,세차다,형용사
5,소개서,명사
5,소란,명사
5,소름,명사
5,소매,명사
5,소모,명사
5,소박하다,형용사
5,소비량,명사
5,소속,명사
5,소송,명사
5,소식,명사
5,소심하다,형용사
5,소외감,명사
5,소유자,명사
5,소인,명사
5,소장,명사
5,소재,명사
5,소질,명사
5,소통,명사
5,소품,명사
5,소형차,명사
5,소홀히,부사
5,소화기,명사
5,속력,명사
5,속삭이다,동사
5,속속,부사
5,속어,명사
5,손꼽다,동사
5,손꼽히다,동사
5,손상,명사
5,손실,명사
5,손짓,명사
5,솔로,명사
5,솜,명사
5,솟구치다,동사
5,솟아오르다,동사
5,송금,명사
5,송년,명사
5,수,접사
5,수강,명사
5,수당,명사
5,수동,명사
5,수록,명사
5,수료,명사
5,수면,명사
5,수사,명사
5,수산,명사
5,수산물,명사
5,수상,명사
5,수석,명사
5,수수하다,형용사
5,수신자,명사
5,수염,명사
5,수익,명사
5,수익금,명사
5,수줍음,명사
5,수증기,명사
5,수직,명사
5,수질,명사
5,수집,명사
5,수치,명사
5,수칙,명사
5,수필,명사
5,수학,명사
5,수학여행,명사
5,수해,명사
5,수험,명사
5,수험생,명사
5,수확,명사
5,숙면,명사
5,숙식,명사
5,순대,명사
5,순수,명사
5,순환,명사
5,스승,명사
5,스탠드,명사
5,스터디,명사
5,스토리,명사
5,슬기롭다,형용사
5,슬슬,부사
5,습관적,관형사
5,습관적,명사
5,습득,명사
5,습득,명사
5,승,의존명사
5,승,명사
5,승강기,명사
5,승강장,명사
5,승부,명사
5,승합차,명사
5,시각,명사
5,시각적,관형사
5,시각적,명사
5,시간적,관형사
5,시간적,명사
5,시급하다,형용사
5,시기,명사
5,시끌벅적하다,형용사
5,시나리오,명사
5,시냇물,명사
5,시리다,형용사
5,시립,명사
5,시범,명사
5,시사,명사
5,시사회,명사
5,시상식,명사
5,시속,명사
5,시시하다,형용사
5,시위,명사
5,시청각,명사
5,시체,명사
5,시치미,명사
5,시커멓다,형용사
5,식,접사
5,식,의존명사
5,식,명사
5,식상하다,동사
5,식생활,명사
5,식성,명사
5,식수,명사
5,식습관,명사
5,신,명사
5,신경질,명사
5,신경통,명사
5,신곡,명사
5,신규,명사
5,신기록,명사
5,신도시,명사
5,신라,명사
5,신물,명사
5,신바람,명사
5,신속,명사
5,신속히,부사
5,신약,명사
5,신임,명사
5,신장,명사
5,신장,명사
5,신중히,부사
5,신형,명사
5,실,접사
5,실,의존명사
5,실망스럽다,형용사
5,실명,명사
5,실무,명사
5,실물,명사
5,실속,명사
5,실시간,명사
5,실업계,명사
5,실업률,명사
5,실업자,명사
5,실용,명사
5,실용성,명사
5,실재,명사
5,실적,명사
5,실직,명사
5,실크,명사
5,실태,명사
5,실행,명사
5,실화,명사
5,심각성,명사
5,심사숙고,명사
5,심술궂다,형용사
5,심신,명사
5,심야,명사
5,십자가,명사
5,십중팔구,명사
5,싸다,형용사
5,싹,명사
5,쌍꺼풀,명사
5,썰매,명사
5,썰물,명사
5,쏘아보다,동사
5,쏙,부사
5,쏜살같이,부사
5,쑤시다,동사
5,쓰러뜨리다,동사
5,쓰리다,형용사
5,쓸모,명사
5,씀씀이,명사
5,씩씩거리다,동사
5,아기자기하다,형용사
5,아열대,명사
5,아이디,명사
5,아장아장,부사
5,아흐레,명사
5,악,명사
5,악마,명사
5,악순환,명사
5,악영향,명사
5,악용,명사
5,악의,명사
5,안,명사
5,안도,명사
5,안성맞춤,명사
5,안전벨트,명사
5,안정감,명사
5,안정적,관형사
5,안정적,명사
5,알뜰,명사
5,알몸,명사
5,알아차리다,동사
5,알칼리성,명사
5,암벽,명사
5,앞지르다,동사
5,애교,명사
5,애국,명사
5,애니메이션,명사
5,애매하다,형용사
5,애완,명사
5,애완견,명사
5,애용,명사
5,애칭,명사
5,애타다,동사
5,액,접사
5,액체,명사
5,야단치다,동사
5,야무지다,형용사
5,야생,명사
5,야영,명사
5,야유회,명사
5,약자,명사
5,약화,명사
5,약효,명사
5,얄밉다,형용사
5,양,의존명사
5,양가,명사
5,양로원,명사
5,양반,명사
5,양손,명사
5,양식,명사
5,양육,명사
5,양초,명사
5,양치,명사
5,양해,명사
5,어간,명사
5,어둑어둑하다,형용사
5,어루만지다,동사
5,어린이집,명사
5,어미,명사
5,어미,명사
5,어순,명사
5,어업,명사
5,어우러지다,동사
5,어원,명사
5,어이없다,형용사
5,어지르다,동사
5,어찌,부사
5,어치,접사
5,어학,명사
5,억누르다,동사
5,억제,명사
5,언론인,명사
5,언짢다,형용사
5,얹히다,동사
5,얼어붙다,동사
5,얽히다,동사
5,엄격히,부사
5,엄살,명사
5,엄지손가락,명사
5,엄청,부사
5,엄하다,형용사
5,업,접사
